FileName,ItemTitle
uclalsc_uars100_465_060,"Joseph Gengerelli , Arthur and Mrs. Schroeder at Emeriti Reception, June 1988"
uclalsc_uars100_465_061,"Raymond Orback and Francis Blacet dressed in ceremonial robes in preperation for PhD Hooding Ceremony, June 1988"
uclalsc_uars100_465_062,"Valentine and others speak at reception, June 1988"
uclalsc_uars100_465_063,"Jacob Biale and Art Gibson speak at gathering for PhD Hooding Ceremony, June 1988"
uclalsc_uars100_465_064,"Joseph Gengerelli and Donald Lindsley speak with unidentified man at gathering for PhD Hooding Ceremony, June 1988"
uclalsc_uars100_465_065,"John Cron and Marion Zeitlen at gathering for PhD Hooding Ceremony, June 1988"
uclalsc_uars100_465_066,"Beverly Liss offering pastries to Russel O'Neill and Robert Vosper at gathering for PhD Hooding Ceremony, June 1988"
uclalsc_uars100_465_067,"Marion Zeitlen and Robert Vosper speak at gathering for PhD Hooding Ceremony, June 1988"
uclalsc_uars100_465_068,"Elwin Svenson and Beverly Liss at PhD Hooding Ceremony gathering, June 1988"
uclalsc_uars100_465_069,"Gardner Miller, Valentine, Marion Zeitlin and Shirley Arora line up in preperation for PhD Hooding Ceremony, June 1988"
uclalsc_uars100_465_070,"Bertram Russell, Russell O'Neill, Morley English and Isadore Rudnick line up for PhD Hooding Ceremony, June 1988"
uclalsc_uars100_465_071,"Francis Crowley, William Puckett and Raymond Fisher line up for PhD Hooding Ceremony, June 1988"
uclalsc_uars100_465_072,"Winston Crouch, John Crow and Claude Hulet lined up for PhD Hooding Ceremony, June 1988line up for PhD Hooding Ceremony, June 1988"
uclalsc_uars100_465_073,"Graduates line up outside of Royce Hall, June 1988"
uclalsc_uars100_465_074,"Graduates line up outside of Royce Hall, June 1988"
uclalsc_uars100_465_075,"Graduates lined up outside of Royce Hall, June 1988"
uclalsc_uars100_465_076,"Robert Vosper standing outside Royce Hall, June 1988"
uclalsc_uars100_465_077,"Franklin Murphy standing outside Royce Hall with others, June 1988"
uclalsc_uars100_465_078,"Franklin Murphy standing outside Royce Hall with others, June 1988"
uclalsc_uars100_465_079,"Elwin Svenson, Wolf Leslau and Marvin Alkin speak outside of Royce Hall, June 1988"
uclalsc_uars100_465_080,"Jacob Biale, Francis Blacet and Paul Farrington walk with others into PhD Hooding Ceremony, June 1988"
uclalsc_uars100_465_081,"Joseph Gengerelli, JAC Grant, Gardner Miller and others walk in to PhD Hooding Ceremony, June 1988 "
uclalsc_uars100_465_082,"Wolf Leslau and Victoria Franklin speak outside of Royce Hall, June 1988"
uclalsc_uars100_465_083,"Robert Vosper, Franklin and Mrs Murphy stand together at gathering for PhD Hooding Ceremony, June 1988"
uclalsc_uars100_465_084,"Mr. and Mrs. Robert Vosper stand outside Royce Hall after PhD Hooding Ceremony, June 1988"
uclalsc_uars100_465_085,"Franklin Murphy and Robert Vosper stand outside Royce Hall after PhD Hooding Ceremony, June 1988"
uclalsc_uars100_465_086,"Dan Bennett, Carmen Taul and Beverly Liss stand together outside Royce Hall, June 1988"
uclalsc_uars100_465_087,"Bea Mandel, Lewis Solomon and unidentified man stand outside Royce Hall, June 1988"
uclalsc_uars100_465_088,"Chancellor Young, Edward Alpers, Carol Hartsog and Bea Mandel gather together outside of Royce Hall after PhD Hooding Ceremony, June 1988"
uclalsc_uars100_465_089,"Lewis Solmon and Bert Raven speak to unidentified man outside of Royce Hall, June 1988"
uclalsc_uars100_465_090,"Three Faculty members stand outside Royce Hall during gathering for PhD Hooding Ceremony, June 1988"
uclalsc_uars100_465_091,"Couple sits on bench beside Royce Hall with Kaufman Hall in the background, June 1988"
uclalsc_uars100_465_092,"Arthur Schroeder and Morley English stand with two women outside of Royce Hall for PhD Hooding Ceremony, June 1988"
uclalsc_uars100_465_093,"Kenneth Baily speaks to fellow faculty member outside of Royce Hall, June 1988"
uclalsc_uars100_465_094,"Three Faculty members stand outside Royce Hall during gathering for PhD Hooding Ceremony, June 1988"
uclalsc_uars100_465_095,"Henry Kelly stands with two other men, outside of Royce Hall, June 1988"
uclalsc_uars100_465_096,"Looking out from under arches to Robing reception, June 1988"
uclalsc_uars100_465_097,"Looking out from under arches to Robing reception, June 1988"
uclalsc_uars100_465_098,"Wolf Leslau, Franklin Murphy and Robert Vosper gather at Robing Reception, June 1988"
uclalsc_uars100_465_099,"Robert Hayes, Tati Wennekamp and others gather around buffet table during Robing Reception, June 1988"
uclalsc_uars100_465_100,"Henry Kelly at buffet table during Robing Reception, June 1988"
uclalsc_uars100_465_101,"Robert Hayes speaks to unidentified man during Robing Reception, June 1988"
uclalsc_uars100_465_102,"Elwin Svenson, Wolf Leslau and Marvin Alkin stand outside Royce Hall during Robing Reception, June 1988"
uclalsc_uars100_465_103,"Raymond Orbach and Lewis Nosanow speak outside of Royce Hall during Robing Reception, June 1988"
uclalsc_uars100_465_104,"Chancellor Young picking out a sandwich at Robing Reception, June 1988"
uclalsc_uars100_465_105,"Norman Miller speaks to unidentified man during Robing Reception, June 1988"
uclalsc_uars100_465_106,"Victoria Fromkin speaks to Wolf Leslau outside of Royce Hall during Robing Reception, June 1988"
uclalsc_uars100_465_107,"Overhead view of attendees during Robing Reception, June 1988"
uclalsc_uars100_465_108,"Overhead view of attendees during Robing Reception, June 1988"
uclalsc_uars100_465_109,"Overhead view of attendees during Robing Reception, June 1988"
uclalsc_uars100_465_110,"Beverly Liss leading Faculty in line for PhD Hooding Ceremony, June 1988"
uclalsc_uars100_465_111,"Malcolm, Wally Goldschmidt and others walk down hall during PhD Hooding Ceremony, June 1988"
uclalsc_uars100_465_112,"Andrea Rich, Marvin Alkin and Victoria Fromkin sit together before the PhD Hooding Ceremony, June 1988"
uclalsc_uars100_465_113,"Victoria Fromkin and Leo Snowiss chat at PhD Hooding Ceremony, June 1988"
uclalsc_uars100_465_114,"Chancellor Young and Victoria Fromkin chat before PhD Hooding Ceremony, June 1988"
uclalsc_uars100_465_115,"Faculty and ceremonial escorts before the line up begins for PhD Hooding Ceremony, June 1988"
uclalsc_uars100_465_116,"Franklin Murphy and Thomas Jacobs with unidentified man prepare to line up for PhD Hooding Ceremony, June 1988"
uclalsc_uars100_465_117,"Thomas Jacobs, Elwin Svenson and unidentified man chat before lining up for PhD Hooding Ceremony, June 1988"
uclalsc_uars100_465_118,"Elwin Svenson, Beatrice Mandel with David Kaplan in the background before PhD Hooding Ceremony, June 1988"
uclalsc_uars100_465_119,"Raymond Orbach, Francis Blucet and Robert Scott before the PhD Hooding Ceremony, June 1988"
uclalsc_uars100_465_120,"Chancellor Young and Franklin Murphy before PhD Hooding Ceremony, June 1988"
uclalsc_uars100_465_121,"Franklin Murphy and Paul Farrington talk before PhD Hooding Ceremony, June 1988"
uclalsc_uars100_465_122,"Norman Miller, Arthur Schroeder, Kenneth Barley and Mrs. Barley gathered before PhD Hooding Ceremony, June 1988"
uclalsc_uars100_465_123,"Kenneth Bailey, Norman Miller and Robert Vosper chat before the PhD Hooding Ceremony, June 1988"
uclalsc_uars100_465_124,"Norman Miller, Kenneth Bailey, Robert Vosper and Franklin Murphy gathered before the PhD Hooding Ceremony, June 1988"
uclalsc_uars100_465_125,"Andrea Rich, Marvin Alkin and Victoria Fromkin sit together before the PhD Hooding Ceremony, June 1988"
uclalsc_uars100_465_126,"View of seated faculty being prepared for line up for PhD Hooding Ceremony, June 1988"
uclalsc_uars100_465_127,"Victoria Fromkin, Chan. Young (back to camera), Robert Vosper and Franklin Murphy seated before lining up for PhD Hooding Ceremony, June 1988"
uclalsc_uars100_465_128,"Faculty seated and being prepared to line up for PhD Hooding Ceremony, June 1988"
uclalsc_uars100_465_129,"Beverly Liss reads out instructions for faculty march before PhD Hooding Ceremony, June 1988"
uclalsc_uars100_465_130,"View of attendees of Emeriti Reception, June 1988"
uclalsc_uars100_465_131,"Adrian Harris, Chancellor Young, Elwin Svenson and Victoria Fromkin seated during PhD Hooding Ceremony, June 1988"
uclalsc_uars100_465_132,"Robert Vosper and Franklin Murphy seated on stage during PhD Hooding Ceremony, June 1988"
uclalsc_uars100_465_133,"Looking towards stage from balcony during PhD Hooding Ceremony, June 1988"
uclalsc_uars100_465_134,"Overhead view of attendees during Robing Reception, June 1988"
uclalsc_uars100_467_001,"Greek King and Queen in Coliseum, December 1953"
uclalsc_uars100_468_001,"Construction of Open Air Theatre, June 1936"
uclalsc_uars100_468_002,"Site of Open Air Theatre, June 1936"
uclalsc_uars100_468_004,"View of Open Air Theatre, ca. 1939"
uclalsc_uars100_472_001,Folklorico performance
uclalsc_uars100_472_002,Folklorico performance
uclalsc_uars100_472_003,Folklorico performance
uclalsc_uars100_472_004,Crowd seated on steps in front of Young Research Library
uclalsc_uars100_472_005,Folklorico performance
uclalsc_uars100_472_006,Folklorico performance
uclalsc_uars100_472_007,Crowd seated on steps  
uclalsc_uars100_472_008,Folklorico performance
uclalsc_uars100_473_001,"Exterior view of women's gymnasium, ca. 1942"
uclalsc_uars100_473_002,Exterior view of men's gymnasium
uclalsc_uars100_473_003,Exterior view of women's gymnasium under construction 
uclalsc_uars100_473_004,Exterior view of women's gymnasium under construction 
uclalsc_uars100_473_005,"View of temporary Wooden gym from Royce Hall westend, 1929 "
uclalsc_uars100_473_006,"Exterior view of women's gym, September 1932"
uclalsc_uars100_474_001,"Art Shurlock, UCLA gymnastics coach, portrait"
uclalsc_uars100_474_002,"Art Shurlock, UCLA gymnastics coach"
uclalsc_uars100_474_003,"Art Shurlock, UCLA gymnastics coach,  November 20, 1981"
uclalsc_uars100_474_004,"Gymnastics Head Coach Art Shurlock and Assistant Coach Makoto Sakamoto, ca. November 1981"
uclalsc_uars100_474_005,"Makoto Sakamoto, Gymnastics Assistant Coach"
uclalsc_uars100_474_006,"UCLA Women's Assistant Gymnastics Coach, Scott Bull; Men's Assistant Coach, Makoto Sakamoto; Women's Assistant coach, Bonnie Jordan; Men's Head Coach, Art Shurlock and Women's Head Coach Jerry Tomlinson "
uclalsc_uars100_475_001,"Contact sheet of UCLA Men's Gymnastic team, November 1981 "
uclalsc_uars100_475_002,"Contact sheet of UCLA Men's Gymnastic team standing on steps, November 20, 1980 "
uclalsc_uars100_475_003,"Contact sheet of UCLA Men's Gymnastic team, November 1981 "
uclalsc_uars100_475_004,"Contact sheet of Men's Gymnastic Team in action poses, November 1981"
uclalsc_uars100_475_005,"Contact sheet of Gymnastic Invitational, January 30, 1981"
uclalsc_uars100_475_006,"Contact sheet of Gymnastic Invitational, January 30, 1981"
uclalsc_uars100_475_007,"Contact sheet of Gymnastic Invitational, January 30, 1981"
uclalsc_uars100_475_008,"Contact sheet of Gymnastic Invitational, January 30, 1981"
uclalsc_uars100_475_009,"Contact sheet of Gymnastic Invitational, January 30, 1981"
uclalsc_uars100_476_001,Overview of gymnastics competition floor for McDonald's Invitational 
uclalsc_uars100_476_002,Overview of gymnastics competition floor for McDonald's Invitational 
uclalsc_uars100_476_003,Overview of gymnastics competition floor for McDonald's Invitational 
uclalsc_uars100_477_001,"Lewis Anerill, UCLA gymnast"
uclalsc_uars100_478_001,"Brian Bagnall, UCLA gymnast"
uclalsc_uars100_479_001,"UCLA Gymnast, Mark Caso, ca. 1980"
uclalsc_uars100_479_002,"UCLA Gymnast, Mark Caso, ca. 1980"
uclalsc_uars100_479_003,"UCLA Gymnast, Mark Caso"
uclalsc_uars100_480_001,UCLA Gymnast Tim Daggett on the pommel horse
uclalsc_uars100_480_002,UCLA Gymnast Tim Daggett on the pommel horse
uclalsc_uars100_480_003,UCLA Gymnast Tim Daggett on the pommel horse
uclalsc_uars100_480_004,UCLA Gymnast Tim Daggett on the pommel horse
uclalsc_uars100_480_005,UCLA Gymnast Tim Daggett on the pommel horse
uclalsc_uars100_480_006,UCLA Gymnast Tim Daggett on the pommel horse
uclalsc_uars100_480_007,UCLA Gymnast Tim Daggett on parallel bars
uclalsc_uars100_480_008,UCLA Gymnast Tim Daggett on parallel bars
uclalsc_uars100_480_009,UCLA Gymnast Tim Daggett on parallel bars
